sentence_id	sentence	sentence_domain	source	is_used	clips_count
e0282b1f5020af24c5118b57629d084e2fab4b87da704333030e62e0a13799f9	다른 이들과 함께 걸을 수는 있다.		sentence-collector	1	0
e0297bc31c5f68f47a8eeb69bb177670827e2c805a343da3687841ca1d362854	김첨지는 또다시 달음질하였다.		sentence-collector	1	0
e03c9a60a97b4fac6b094f6ab817a770aa52f05fad5dd0850730966876e718cb	스스로 목을 맸다면 목의 상흔이 이 정도까지 넓게 생기진 않지		sentence-collector	1	0
e03e54e9b32c649ec82e616397efcfa24b668a9e035cfc3991b0c821cecfc79e	하고는 말을 잇지 못하고 떠듬떠듬 토막을 친다.		sentence-collector	1	0
e045e1637effe87f555b04c0e65d9963f581e7573be24daf0448c1962ab4e3cd	선비의 초조해하는 양을 바라보는 감독은 다소 위엄을 띠었다.		sentence-collector	1	0
e048d46b48b48d65a1fda6baf260c22fa5d9b1ef83316fd66146e4943c2b1e79	세계 최고의 셰프가 만든 맛있는 고기가 하늘을 날고 있어		sentence-collector	1	0
e04d1de4ee1024043560225a844bd470a67b9a2f91faa8895b77a57225d9e7ba	헌법재판소는 다음 사항을 관장한다.		sentence-collector	1	0
e054cf1154158480dcb8da9671d168f10872027674857d5f6cba7454824ea0a3	나 때문엔 너무 염려허지 말어 주세요.		sentence-collector	1	0
e06550d68c7eab9ba08e0887e15eae48ed7e99adb7fe22eef6e72f72134c5565	춘우는 전화할 사람이 없는데 이상하다는 듯이.		sentence-collector	1	0
e065d43ae38ec2ced7a4e983a4fa7138b31c20b6783970cfa872dfca7953bd74	제 자식뻘밖에 안 되는 어린 손님에게 몇 번 허리를 굽혔다		sentence-collector	1	0
e06d478034230f6d9ffd84fbb02bf6261bb3176a1aaaf67cb29ed7b7bc1eb9b6	왕이 가난한 자를 성실히 신원하면 그 위가 영원히 견고하리라		sentence-collector	1	0
e0792a3ee80f56bd5a85fb7821d96e8a2f433768f6b112825e6fa1a66b587252	뭐 먹고 싶은 게 있으면 꼭꼭 말해.		sentence-collector	1	0
e086977bb3172e0e1e9166902ce90af7b256a88efdc941fa26115aa86864a3d1	그래 남대문 정거장까지 얼마란 말이요?		sentence-collector	1	0
e08e1d771da702311c87873dfd82563a005e5a0dbb32c090e98b8b6e8d34eba8	스트레칭이 몸을 유연하게 만들어 부상을 막아 준다는 것은 널리 알려져 있다.		sentence-collector	1	0
e08f4237b3b5390c44da2597da73e54d9a7377f06fa255177573edd28ea3a61f	제가 춘우 씨에게 꼭 한 마디 말씀을 할 것이 있으니까요.		sentence-collector	1	0
e08ffa2a98fd14eb5d4eb7d3ae29ce55ef55339643fef83fec063f0c6b5ba8bc	그것은 물 속에의 어떤 부분을 대표한 듯하였던 것이다.		sentence-collector	1	0
e090d237c9d9155f3e3a85aa8ad9eca40df96a4ff1970655e64aa64646764f73	이런 종이를 만일 선비도 가졌다면 찢어 버리고 이런 말에 귀를 기울이지 않아야해.		sentence-collector	1	0
e096b3bc50f5a12bdbe3208b23f8abc90d390028eb87d22d77f0f3d8a3a592bc	네 자식을 징계하라 그리하면 그가 너를 평안하게 하겠고 또 네 마음에 기쁨을 주리라		sentence-collector	1	0
e0981f4cc15e094d7bd02eb717f59d28798ba563bbd27e95d2747071ba7470e1	이 순간에 그는 급한 숨결을 겨우 억제하였다.		sentence-collector	1	0
e0a747c6dc984360759a4be6913e372f9f926491c0cf87321b6c95f63a14dc12	그리고 억지로라도 그를 선비라고 하고 싶었다.		sentence-collector	1	0
e0b3fceb2e0333eedc91e919cd520b3fe810964121bf848323cc9c93d4635cbf	그러나 달은 지붕을 넘어간 까닭에 잘 보이지 않았다.		sentence-collector	1	0
e0b838ef1506e2653df8ede01258a5eca14a1f047ae1d57026531c843a13ab1a	여기에 춘우는 거짓말을 하게 된 것이다.		sentence-collector	1	0
e0b8cb4f73172e1271c4713bc0bd0c0165a4b68d707d4b718a5d4290af93f67b	오늘 보고사항은 회의록에 게재토록 하겠습니다.		sentence-collector	1	0
e0bad430bbd0c46343485ac58d494559c8cb9fc432a4846b29bd8f4bdb492e3d	그리고 어린 애같이 거두고 귀여워하는 좃대를 물끄러미 바라보았다.		sentence-collector	1	0
e0bd360cae634124a09ded0cea35177bc75eb77a060838905227e012bc9f0dc1	나라 사랑하세		sentence-collector	1	0
e0cb3e3a36e72a378b8b5fcd6c8b6874b775d9189d336d656864c85897216325	그리고 나프탈린의 독한 내가 한층더 그의 숨을 꾹 막아 주는 듯하였다.		sentence-collector	1	0
e0da5eab1704a1162fa1a819e89984e0157a0647715100960f0e6bf2a6034ca9	불길하게 하는 빡빡 하는 그윽한 소리		sentence-collector	1	0
e0ef1cf443286a8ec087071810a5c090f9889eeb596278bd6fb5941f5d244a02	병적으로 판단하는 수밖에 없을 것을 자인하지 아니치 못한다.		sentence-collector	1	0
e10121e036413ba07960d37c8f552804db6b1810d53591a9b0b4880185b47fbf	모든 인생은 실험이다.		sentence-collector	1	0
e10b67056d44ede35d535b3d65e0e7287cd1f767931e7e5c157b54e58f4011ec	우리나라 만세		sentence-collector	1	0
e11d8c795fadb207ef719a8a582f90711876ab17b89cec935eb7af65cb997bc4	해답은 그 물음 속에 있다.		sentence-collector	1	0
e129be523707a30f88492b246106008d14239cae22970e019650ed009947e884	그 애 아버지가 죽은 뒤부터는 그 애의 소식이며 그 애 어머니의 소식은 일체 몰랐습니다.		sentence-collector	1	0
e12c38bd593ec4b166a69fa94d77509867be304e405bf7140e4643ecdc955467	민수는 머리를 숙인 채 가만히 있다.		sentence-collector	1	0
e1312741ac170a25e0b6bc7206eef5a88b737c19adec45994e573a0e79a85ff8	그래서 별별 추측도 다 해보곤 하였던 것이다.		sentence-collector	1	0
e14405707416a0790cfcbf4c8f022ad848dc2d52e9ac2e3618878dfd8fe528a2	선비는 다시 물을 용기가 나지 않았다.		sentence-collector	1	0
e15721a57bc05bc2d30f05d02c59ef033cb534c6154895dce88078d29e0822ee	이 튀긴 닭 껍질은 맛있습니다.		sentence-collector	1	0
e15b793222a6bf19e0680904b781d4be9af49aa97554e8c2be1eca1cc95f3b2c	공현히뒷동산으로 왔다갔다한다.		sentence-collector	1	0
e16813824efaa1f0d1997bee42639f34fad238ac4225672a601437b22af5d3a7	메뚜기 한 마리가 그 푸른 날개를 활짝 펴고 푸르릉 하고 저편 풀숲에 사라진다.		sentence-collector	1	0
e175fdaec51770c3ba12ba9257ff85e266bb6ce2a067ab19e521ac6c99ed7758	"""그럼 봉필씨! 얼른 성례를 시켜 주구려, 그렇게까지 제가 하구싶다는 걸……"""		sentence-collector	1	0
e17c07419544d8608e893afa1a7c48920f8c5821ec69a7e1e101bcf2dff37eb2	이 원상은 귀를 사용할 때에 쓰는 것이니 원만 구족한 것이며 지공 무사한 것이로다.		원불교교전 (저자 사망한지 시간 대서 공유 부문으로)	1	0
e17cc27dc030b2dd166d5f11cf0036c1f415df7b672081935f7bd96cbc3a8bdd	아직도 살고자 하는 자가 있다니		sentence-collector	1	0
e1862ac598392b59d1a0982e4a9a3f735310490611db5307f5166268c1ba67d7	앞이 아뜩해지며 횡 잡아 돌리는 듯하여 그는 의자를 붙들고 멍하니 서 있었다.		sentence-collector	1	0
e19a9739bf034b68c0da6d2925985d6023486e2a2a7c58cab1ab1773e30edc86	대한민국의 국민이 되는 요건은 법률로 정한다.		sentence-collector	1	0
e19c819cc032a66864184762c11604ab45e6b62363f85d1a22e15b4eec34f400	그리고 처음으로 저 하늘을 보는 듯하였다.		sentence-collector	1	0
e1a52b655b580072d3796dfe96c3c4371a595a8320acb5d553d838cb5834c07e	그들 중에는 작년 것도 채 갚지 못한 사람이 있었다.		sentence-collector	1	0
e1b66ddf72640d49fa264cf5498b3361aab45228b026b5a40dd01534701fb6c7	양머리에 뒤축 높은 구두를 신고 망토까지 두른		sentence-collector	1	0
e1b6c4e44feb7505562ce4649cfa65394dfd27e72931a2c402e452624f33fc1d	너는 이웃집에 자주 다니지 말라 그가 너를 싫어하며 미워할까 두려우니라		sentence-collector	1	0
e1d1dae508d6d9d639378a38750c57c3230d2df6e270b9614123b60fb119b980	나무꾼은 계집애의 뾰로통한 모양이 우스워서 킥 웃었다.		sentence-collector	1	0
e1d6e4c5b1213fd9fa92b9390e128f646664e99347fe60ebe455a56ef86604db	바람이 불기 시작해		sentence-collector	1	0
e1db3e6787089596c011084eedbd56697282bf652f30fd8b0cbed0d77b664a41	여기 그 두 사람이라는 이는 춘우와 영숙이다.		sentence-collector	1	0
e1df3fd838ce4ad3c4797c55fbd9869d4c89b6f2662684f7373bb20520f25c28	그는 보자기를 들여놓고는 곧 돌아서 나간다.		sentence-collector	1	0
e1e51f829406630cc19d5d0b6bfb3dad11ce4891e3dc12f2a2f9fe5a23b114ce	원재 어머니의 목소리는 문풍지와 함께 떨렸다.		sentence-collector	1	0
e1f041bfa0646b11a768e058c470bd1f34aea8925ef3ff65b4746cf911e50af3	하늘을 훨훨 날아가면서 별빛을 바라봅니다.		sentence-collector	1	0
e1fff071f2fb27dc8c22731e2edfcced8fa792ff272fa74bcd87384b94a16966	불의한 자는 의인에게 미움을 받고 정직한 자는 악인에게 미움을 받느니라		sentence-collector	1	0
e2065f00738d250bb4470ba9d3b21fd8ee9f211733e085a24d7b841fb566ebd2	사람은 그 인자함으로 남에게 사모함을 받느니라 가난한 자는 거짓말하는 자보다 나으니라		sentence-collector	1	0
e20786140c7d2708607f340c508e57ccb0ef0c1f2e704e79954b671f0aa22d48	춘우는 이렇게 종작이 없는 생각을 하고 왔다갔다하다가 다시 방으로 들어가 술을 먹었다.		sentence-collector	1	0
e208fcb61b505ca68292d223768eda81e315e4a54e9b2a3d4dfd0135b12cfe9d	하며 냉정하고도 원망하는 어조로 간단히 대답을 할 뿐이다.		sentence-collector	1	0
e210ff282a849dc2c6e5e635352eac183b4c90c2770f1d1ba54b8497a5a5152e	그래서 안팎 뜰을 쓸고 소여물까지 끓여 놨을 때 덕호는 나왔다.		sentence-collector	1	0
e21517e516140daa43f68826af649436ae06db73b627a76950007a91e490a88b	일 년이 못 되어 설령 자네에게 돌아온다고 하여 보세.		sentence-collector	1	0
e21d9b5a935578900e115c440ca893763c18ae7449d59102ab11b1fa29bafff1	간혹 전차가 달아오고 달아가나 그 안은 몇 사람이 탔을 뿐이고 쓸쓸하였다.		sentence-collector	1	0
e21f9817baab0b8ed6ae289d6e3336d50e95c90e894908104afaf254f3dfa6ab	주를 부르며 저의 고민을 하소연도 해본다.		sentence-collector	1	0
e225225d77e5cafb897f727d30ed810fab56e77e8a08e6b8e027fcd8836db4aa	일변 저편에서는 끓는 국을 사발에 떠서 날라 준다.		sentence-collector	1	0
e22ad53e35823c2d4a834508937d860726af41078aab57e389d696dafe85dc33	기계를 틀게 하였습니다.		sentence-collector	1	0
e231833b96d39b0ed1a5ecd250173e2ac3495b0edd3e920139220c85e6bed20a	그는 두 번 부르기가 어려운 무게가 있음을 알았다.		sentence-collector	1	0
e23372311a507229ae5b97a666248f4e8a423ce8103b99cd3712cb4a3eadfacc	그때 뜻 하지 않은 첫째의 얼굴이 또다시 휙 떠오른다.		sentence-collector	1	0
e23a388fdcf31194192b04e361e3001a57f60fe495793fd456255142da7f68bf	갑판 위에서 손수건을 흔드는 흰 저고리에 검정 치마가 보인다.		sentence-collector	1	0
e24f1b490d1906ae5057a1cce6322e7ede3ec834a61ac9501ce608c53da564eb	그는 담배를 빨아 연기를 후 뿜었다.		sentence-collector	1	0
e2560ae74ba577bc3ca5f3b12cf81715b7333f42ce64197de0f9f0c87036b097	미련한 자 편에 기별하는 것은 자기의 발을 베어 버림이라 해를 받느니라		sentence-collector	1	0
e25a5bef639729d35a2abbf0182b214f5828b2e803ee68645e958cfbdd23557a	맘껏 힘껏 행복을 빌어나 보자.		sentence-collector	1	0
e25f60146d73a7299721451efd925b2489a37f76e61456571eabd83eebd3a193	암만 생각해 보아도 갈 곳이 없다.		sentence-collector	1	0
e26161326deb9d784414a9c36f1c94f02fab15dacfa9d6717263a10f7b29c9ce	그것을 몸에 지니라.		sentence-collector	1	0
e2674f07e7b2e549ec11dbf4eaf5edcf4cea72edea9cc485b39600b39dc7236f	영신은 아이들의 손을 잡고 그 달이 기울도록 노래를 부르며 어린애와 같이 뛰놀았다.		sentence-collector	1	0
e26d8dc6e4a97125ae4fd196c932683306e15f815ae59f1907e27d790fd3368f	공의도 한숨을 쉬며 다시 들어와 캄플 한 대를 놓고 나왔다.		sentence-collector	1	0
e287c43786dcaaf61eb2599d23e1ac07adaad2ed401f118994f366282b0de850	같이두 생겼다.		sentence-collector	1	0
e29c91bfd8e503b388f8d94604856deb8d9e9bb82918ced50c74eebc80ce2881	내가 한 번 사랑에 취하였을 적과 같이 술에 취해 볼 터이야.		sentence-collector	1	0
e29df7e055627ddce85090ded3c09fb9bb53ea6f2126de97c910506fae763893	그리고 이리로 와서 신철의 등에 섬피를 대어 주었다.		sentence-collector	1	0
e29e56663eb2bd66ce5f787e707a6db61f7fb2d7eec0ea54c3eb51c25ad4eca1	잘 가라는 듯이 인사를 한다.		sentence-collector	1	0
e2a9cc8f2aa8aa7b7241d1024fcbe94bf36196d718696e49889510db543f2437	그리고 그의 발길은 무의식간에 몇 발걸음 나아갔다.		sentence-collector	1	0
e2ad6941b30edabf31692154f13dce016afc3267fcd3a581704057bc6afa7723	영신은 주인을 똑바로 쳐다보며 기부금 명부를 싼 책보를 끄른다.		sentence-collector	1	0
e2bdce7bd0741f89e26bbd15db7d546d909cf913602291e6d43b0bf566f4df94	그리고 어렸을 때 싱아 빼앗기던 생각까지 새삼스럽게 떠오른다.		sentence-collector	1	0
e2bfe5d40ccfc143c554ea6bd916bc723ca2aae75db2ebe2ac71cb2cc8220364	신철이는 차츰 숨이 차오고 팔이 떨어져 오는 듯하였다.		sentence-collector	1	0
e2ce5c4a6872d98a806d183717f12455d7f04afa5994763eba09b6528ea2f2da	선비는 얼굴이 붉어지며 무슨 생각을 하였다.		sentence-collector	1	0
e2dafb672cf3aa925916603f09afe4421f46b33ee4d8873925a30241396aa668	그때 그는 극도의 감격에 눈물이 글썽글썽해졌다.		sentence-collector	1	0
e2df0060bd1f389047b1174cf7d01f396d3d8024e40e71be5ef15df13d0804bd	법관의 자격은 법률로 정한다.		sentence-collector	1	0
e2f70e21be11877a50ba1e601aadf74e3ef8dc3aff1d9188471c25c422f3516c	그리고 싸락눈은 이젠 솜눈으로 변하여 무섭게 뺨을 후려친다.		sentence-collector	1	0
e2fe6812f7e5b4f07cdbeb5781a0c9dee15a474cbb373e48776cd91c2fa2c1f2	국회는 의장 일인과 부의장 이인을 선출한다.		sentence-collector	1	0
e30bb5c5a3f02b1856fd77e17af2e0be1624c9746db6c4f25c79d30d36812962	그 음성에 첫째 어머니는 왈칵 내달았다.		sentence-collector	1	0
e31cb1dc34884462b59f53513744c093b13ad691b172736c8bb0062a6a5bdc51	그는 눈을 꾹 감고 으흠 하고 신음을 하였다.		sentence-collector	1	0
e32267bbecad5dd01cb338586dd60e59986427679ce675ee90a6efd73d1ae199	영숙은 청아를 내려다볼 적의 평화롭던 마음이 다시 괴로워졌다.		sentence-collector	1	0
e326bba3365cd113ec3ca25a4c75415d7fac3b7771aa216f07ada3c048898e5c	건배의 아내는 당장에 따라 일어서고 싶은 눈치였다.		sentence-collector	1	0
e3308647669b280ac404eed7dc3a03fa1c0efb1644e61526a411499cf9b93db2	그들은 다행으로 숨을 몰아쉬며 선비의 입에서 무슨 말이 나올까 하고 쳐다보았다.		sentence-collector	1	0
e335d0ef7a4417d7ca549b381793d1b8bc0af6bf688379b2e85e73f6b540f70d	춘우는 영숙이 청아를 데리고 오지 않은 것이 속으로 다행하였다.		sentence-collector	1	0
e33ad31a8cf61c89d9da38f482d6170c3991f7880c3700a5ec6339d81870101e	다만 반갑기만 한 마음에 춘우는 제 힘껏은 목소리를 높여서 불렀다.		sentence-collector	1	0
e33be44ad501cee9f870ee805a05861116df58d0cae6571736f33194ce854bf9	정당한 매를 맞는다는 듯이 쨍 하고 울었다.		sentence-collector	1	0
e35590219bddb3077b21fb98ca546d92ca6e9ec10a16bc753f6c0786c8074ac6	집이 차차 멀어갈수록 김 첨지의 걸음에는 다시금 신이 나기 시작하였다.		sentence-collector	1	0
e35d1871cde25b3b45b6cb3ccdc70ce223ccbc39184593213eb6bb67de73f5c4	건배의 수다에는 또다시 항복을 하지 않을 수 없었던것이다.		sentence-collector	1	0
e370e8943e01c4206a6173494624abd027103a8445873e472a203f9972d22fb8	시험을 할 만큼 춘우가 냉정한 사람은 아니었다.		sentence-collector	1	0
e3750b24a684ef44e7aae8535d802f116d804ad0579201fbe26310ebc8b70904	아무리 곰곰 생각해 보아도 묘책이 나서지를 않아서 그는 하룻밤을 하얗게 밝혔다.		sentence-collector	1	0
e37dfab17aa44c0d727947ef2162a79c063152ba5f92b2ebf14df1aff1d220f2	주유 가득 채워주세요.		sentence-collector	1	0
e38bf4bf6206d8f9e71520f690e5f764009667e7e03fc3e921a07599dea455fb	혼자 남아 있는 인우를 생각할 때 내버리고 온 자기가 너무 무정한 듯하였다.		sentence-collector	1	0
e39dc30af51d051f88cd732369ded9240e53c6517bceb0ac4db9d93b086eadfb	참 이런 것은 꽤 큰 송이지요.		sentence-collector	1	0
e3aba4632202bd3d0829c87062e21399ba85a6ebc027a9194a70e11fc282b0b2	이 저녁부터는 바람까지 일었는지 바람소리가 휙 몰려갔다가 몰려온다.		sentence-collector	1	0
e3b7af079608a613746b04593c3317f3d6529e8c5f670649a98ab96596ecf369	서울의 봄은 눈 속에서 온다		sentence-collector	1	0
e3c3d33dd5029ac1c63d0dd1cc0edc20de27714a0ea626a2ce78d5aeac8e7eac	앓는 이의 뺨을 한 번 후려갈겼다.		sentence-collector	1	0
e3c42b91a600dca250bcc78fd420e8463c0a1b29fc6fcd50cca36af196a36960	많은 음악가가 내 손아래에서 자랐으며, 많은 음악가가 내 지도로서 이름을 날렸습니다.		sentence-collector	1	0
e3c8cec33004ff77ebcd837c599b04a6ef4a236e675796154aa11a7e876a95ec	선비와 마주앉은 농 잘하는 여공이 선비를 보며 웃음 섞어 말하였다.		sentence-collector	1	0
e3d44318c4e2967f2f61ee2646a4035b520622700320ad7e34414d799b1cdac1	저녁 뒤에 그는 말대답할 것을 생각하면서 큰마을로 발길을 옮겼다.		sentence-collector	1	0
e3e57540154be39095939b54ad62a34ea026119ad26cd570025980c071bcc192	격한 게임을 하기 전에는 준비운동을 해주시는 게 예의 아닐까요?		sentence-collector	1	0
e3ee591f71181254615c740e00b5c4cf55055d8b672abc2c87cc3c6e97b034a6	그의 아버지는 달려들어 신철의 따귀를 후려쳤다.		sentence-collector	1	0
e40b5aeea19b90e682a07197c7a0c7cfbaa7783aa28f712058f3768a66d2053d	영신의 목소리에는 소녀와 같은 응석조차 약간 섞였다.		sentence-collector	1	0
e417d93f4312a8605cafca4458ba4554a264b9fee7abf9fe3336c8046a085afa	그들이 점심을 다 해서 퍼들이고 부뚜막에서 밥을 먹을 때 덕호가 들어왔다.		sentence-collector	1	0
e41a49944db93e6a61bed7d792b20d8d9f6058f2495dff807fe6434b9795d839	은희는 돌아가신 어머니가 몹시도 보고 싶었습니다.		sentence-collector	1	0
e42396e4383af16881bc1d9aadd13f64e0908801fb5b36d6bc7134db5151ba9a	다만, 직전대통령이 없을 때에는 대통령이 지명한다.		sentence-collector	1	0
e449c26fdac14b075defa3b0668f4715ef6b2dcbe34c8a0ae1a160db60c9b5e0	그래서 피치 못하여 마주치게나 되면 눈웃음으로 인사를 건네고 말 뿐이었다.		sentence-collector	1	0
e46a80ceee09c43b1f15aaed1c4df4d36ce6ae12914782a77980c0230c5c45df	덕호는 선비를 껴안으며 진저리가 나도록 선비의 귓가를 빨았다.		sentence-collector	1	0
e46cd4458bff8fd8faf04aa73473b6a756e5743b6dfa699bc88c5decf66346d8	반듯이 누워 가지고 일어나기는 새로 모로도 못 눕는 걸 보면 중증은 중증인 듯.		sentence-collector	1	0
e47888dad457695be66ab46596cd0547075e9c1b9d6f520f964fa11622316649	철수는 영숙을 빼앗아 간 것 같고 영숙은 자기를 배반한 것 같았다.		sentence-collector	1	0
e47d95811929ba7950a2ec2670b75a11ff949dddf541d519941623284ec60a64	대통령은 국무회의의 의장이 되고, 국무총리는 부의장이 된다.		sentence-collector	1	0
e482e72df937bf08573336ba0f0ccb03a8811baca92acbf974ced5ba3213bb4f	영신을 일으켜 세우고 잡아다리며 떠다밀며 학원으로 올라갔다.		sentence-collector	1	0
e4841b08df3de155f913e1a9500562a716b7e7949e1dd557455aec07016b4e46	동혁은 농립을 벗어 던지며 은행나무 뿌리에 가 걸터앉는다.		sentence-collector	1	0
e496f057bfc4a45b73f04549007564cbd1ee135ffc65b04443464adb8ea9924e	재미있는 옛날이야기를 듣는 어린애처럼 다가앉는다.		sentence-collector	1	0
e49a01eaae5e01bf881cf1f0cf2ff37cd336ab4567170c6fcdd12a16578dd219	머리가 아프기 시작했다.		sentence-collector	1	0
e4a98a1fd74ea99af61cf0157f964f6d1d1ee9ca16a610b9f0caa789ced5716b	완전히 행하는 자가 의인이라 그 후손에게 복이 있느니라		sentence-collector	1	0
e4ab253d3ad326545bbd126cc04ef4469c0a13311418f6b8cca1a0750fac7e31	자네 왼 몸이 어째 물독에 빠진 새앙쥐 같은가.		sentence-collector	1	0
e4b885c206d442e6af6b964bfc1dad0c9c8d7adbd102ddb1eb53522eeb4d8a45	시간이 될랑 멀었건만 아이들은 거진 다 모여들었다.		sentence-collector	1	0
e4c305305acb82f23cca2e7d73764d9f3ed4e7d24b835be1d1a241cda827d6e8	왜 내 언어가 지금도 표시되지 않는 건가요?		sentence-collector	1	0
e4cd8800965485b9060ee620df858ecaf8fb8ba8a020dda8d86019733a1b53de	감사합니다.		sentence-collector	1	0
e4d58debea9817d5d64fa9df24810416a64ab91ba8bdb58c801277cc765f43ec	덕호는 씩씩하며 문을 걸고 선비의 곁으로 오더니 발길로 그의 엉덩이를 내려밟았다.		sentence-collector	1	0
e4d88278a8911387c7fa6a180259be7656387853eb7f320899daa53f08d9a967	아버지, 그럼 갔다 오겠습니다.		sentence-collector	1	0
e4d9feccbf809bb0835e767c9004a96155af99267d01ca0a28df9f029e29495f	미안한 일이지만 이번에는 못 가겠다고 회사에 통지하리라!		sentence-collector	1	0
e4e2a379445003d1d36759a660ecac7800498912a3f6699364f7dabb61de6c5b	그러자 이서방의 눈에서는 눈물이 좌르르 쏟아졌다.		sentence-collector	1	0
e4f669b3e928b38f218c463749a93f1a6f52c03200734feb425add106850bac7	이 한마디에 기천은 고 빳빳하던 모가지가 자라목처럼 옴츠러들지 않을 수 없었다.		sentence-collector	1	0
e4fad48a804a1b8abb7f2a0486ef25a02e1f6ac9a23bc6b84c5b567499cbf173	음성 문자 변환 기술은 음성 데이터를 문자로 변환합니다.		sentence-collector	1	0
e519b9f2ee9fa16ab72be2c5d2f39d914df6e8be2bc0432fce157c134b48d2bf	소나무 아래로 작은 게다 큰 게다가 뒤 섞여서 비탈길을 올라가고 있다.		sentence-collector	1	0
e51f7cdefc8a8236be94cd84d81444cc097f23c757b901076fdc3eb87846cceb	있는지도 모르겠다.		sentence-collector	1	0
e52a4e7877d8c88ad0b771a96cecce6dd8f24e86bd497dee6972dca5a4bb6abc	문이 가만히 닫히며 신발 소리가 가까워진다.		sentence-collector	1	0
e52b565cfca15a82d356a22fbc73386a747110901296d16c2bf999b0fb0911bd	자기를 덮친 무서운 불행을 빈틈없이 알게 될 때가 박두한 것을		sentence-collector	1	0
e55133cb5dc772a5c531dc4721189a662f2540eba5058819adf4f7064923ec60	그래서 그들은 밤에 남직공을 틈틈이 만나 보려고 애를 쓰곤 하였던 것이다.		sentence-collector	1	0
e56306c095257a68945b9d42b5f69fdf2320fc29535958527230c97b849bc6c2	찌꺽 하는 소리에 그들은 바라보니 유서방이 곡간문을 열었다.		sentence-collector	1	0
e57bab1071304bce5babece9f9c311e1c0a79cdabb01a5b6a605d206191a2926	난 그 밖에는 철학이구 종교구 예술이구 다 몰라요.		sentence-collector	1	0
e581cbc72d10ba8eeffdad5439024e7d743d9ea18411f04a18add6b9aec3ca4e	네가 먹는 날에는 정녕 죽으리라 하시니라		sentence-collector	1	0
e58b8c6b4e6076acdccda03642d795c740d60392239b35fbf4ce80ef724ce09c	크림내를 섞은 젊은 여자의 강한 살내가 후끈 끼친다.		sentence-collector	1	0
e58e3dbfc8e7de414af1ec74dbaa1105549a1af5cd8bd2b1505f56ecd9a335fd	미련한 자의 어리석은 것을 따라 대답하지 말라 두렵건대 네가 그와 같을까 하노라		sentence-collector	1	0
e5905e51da92e2dddea26569a1d60920a4621b4a596d6c96bef78fee7515e768	너희가 그것을 먹는 날에는 너희 눈이 밝아 하나님과 같이 되어 선악을 알줄을 하나님이 아심이니라		sentence-collector	1	0
e59399914dd472b92fd69fd7e2651212af88629695f4260eb0efe33f2d695226	이 길이 이십 킬로미터시속이거든.		sentence-collector	1	0
e59a39a125c56936cebd6858cd5ae90c3ba7596c8978cf924c23136a0982c68b	망설이지 마라.		sentence-collector	1	0
e5a8e6d7026b6d67d5262c45861004ec9f4ef8e247d6abb27e415982b5c0992f	누구인지 춘우는 옆에 와서 부르는 사람이 있었다.		sentence-collector	1	0
e5b018f8dd53733875bb6369e0a8bec935cce4552c9b6205a88d89f4093c078c	맨 뒷줄에서 굵다란 목소리가 청처짐하게 들렸다.		sentence-collector	1	0
e5b2c9ca4bd6ff11d36058522b3fa2e64995b43f9ca9ab4767de4cf5d662cb99	신철이는 아버지가 술을 들지 않고 자기를 기다리고 있으므로 그만 밥상 곁으로 다가앉았다.		sentence-collector	1	0
e5bc6247f45ad0f7cba1085bd62df892851fb56c223b054f8bd28c49b77ceef2	따라서 어리석고 비겁한 자신을 새삼스럽게 발견하였다.		sentence-collector	1	0
e5e742a52f4e11f01e796193cbf21f3ad6ccdd6647d6f44c7d8ff10e2b41699a	춘우는 이 소리를 듣고서 불꽃같이 가슴속에 타오르는 무엇이 있었다.		sentence-collector	1	0
e5ebb124dfd18b3f02835a31ae903bd3660f84899b18391c9e0041695a49472f	그러나 고향을 말하는 것이 재미없을 듯 하여 눈을 내려떴다.		sentence-collector	1	0
e60d0a708ea8d841ff1c2677057df2a074042f8f23fd4404d59d97281116bbbc	걘 벌써 저세상 사람이잖아		sentence-collector	1	0
e60de6159190806b0619a98e040aa1b2101f39582db73e11c30240763ad2c097	젊은 자의 영화는 그 힘이요 늙은 자의 아름다운 것은 백발이니라		sentence-collector	1	0
e620d7b0c109d832e09626b79d6ca9f42a451c371ee918e7944132a0770e2052	첫째도 일어나서 이서방의 손에 끌리어 건넌방으로 나왔다.		sentence-collector	1	0
e62cab46767b4e93bd6e69acfd0670c443850be70e2bbbbedfef822a39fea493	국무위원은 국무총리의 제청으로 대통령이 임명한다.		sentence-collector	1	0
e62ce27b533acad4d248fbf232f7c95337e39120faed674c768c7800d8dee3c1	만족하고 있었기 때문에 성공한 것이다.		sentence-collector	1	0
e62e1fbab52978c06390cfcebd8a6b0cc8695124d14c8ccee690bbb9f7474f83	마주선 붉은 끈은 차라리 신철이가 물러났으면 좋을 것 같았다.		sentence-collector	1	0
e6331c9aff9f45d002c6ae6b5057b334dd270d8157cb939bcec56f1a552cb44f	영숙은 자기 입을 청아의 따끈따끈한 뺨에 문질렀다.		sentence-collector	1	0
e638b769caf2b88574737dfd769e8051e860b5fe68b85bdf070dcef462b8bfad	인간의 삶 전체는 단지 한 순간에 불과하다.		sentence-collector	1	0
e63a59f97a4ce4684bb34a8f7e1f1d02f672ba84861cf83c1166b8c6cb34e86a	그는 길가 국밥집에서 국밥을 한 그릇 사먹은 후 집으로 돌아왔다.		sentence-collector	1	0
